cell_id,price
4856,60
5083,60
5084,60
5087,60
5289,60
5295,60
5491,60
5673,60
5675,60
5676,60
5830,60
5957,60
6207,60
6208,60
6336,60
6426,60
6551,60
6552,60
6580,60
6581,60
6582,60
6688,60
6721,60
6722,60
6723,60
6862,60
6863,60
6864,60
6865,60
7003,60
7004,60
7150,60
7300,60
7473,60
7637,60
7645,60
7653,60
7838,60
7846,60
7853,60
7854,60
7855,60
7856,60
7857,60
7858,60
7863,60
8063,60
8066,60
8067,60
8068,60
8070,60
8071,60
8073,60
8074,60
8076,60
8077,60
8287,60
8299,60
8301,60
8302,60
8303,60
8304,60
8311,60
8527,60
8539,60
8540,60
8541,60
8543,60
8544,60
8552,60
8765,60
8768,60
8783,60
8784,60
8785,60
8786,60
8789,60
8790,60
8791,60
9016,60
9018,60
9020,60
9037,60
9038,60
9041,60
9265,60
9266,60
9282,60
9283,60
9288,60
9508,60
9509,60
9525,60
9526,60
9527,60
9528,60
9749,60
9750,60
9751,60
9753,60
9754,60
9770,60
9771,60
9772,60
9773,60
9774,60
9775,60
9776,60
9777,60
9998,60
9999,60
10000,60
10001,60
10009,60
10016,60
10017,60
10018,60
10019,60
10020,60
10021,60
10022,60
10156,60
10240,60
10241,60
10243,60
10244,60
10248,60
10253,60
10254,60
10255,60
10256,60
10264,60
10265,60
10266,60
10267,60
10268,60
10269,60
10270,60
10271,60
10272,60
10274,60
10279,60
10485,60
10486,60
10494,60
10495,60
10505,60
10506,60
10507,60
10516,60
10517,60
10736,60
10740,60
10741,60
10742,60
10745,60
10746,60
10752,60
10757,60
10758,60
10971,60
10972,60
10973,60
10975,60
10976,60
10977,60
10982,60
10983,60
10984,60
10985,60
10986,60
10987,60
10988,60
10991,60
10993,60
11204,60
11205,60
11206,60
11207,60
11209,60
11213,60
11214,60
11215,60
11216,60
11343,60
11425,60
11430,60
11434,60
11435,60
11436,60
11649,60
11650,60
11652,60
11656,60
11657,60
11658,60
11659,60
11795,60
11871,60
11872,60
11873,60
11877,60
11878,60
11879,60
11881,60
11882,60
11883,60
11886,60
11887,60
11888,60
11889,60
12112,60
12116,60
12117,60
12118,60
12119,60
12120,60
12260,60
12346,60
12347,60
12348,60
12349,60
12350,60
12351,60
12352,60
12353,60
12496,60
12591,60
12592,60
12593,60
12594,60
12596,60
12600,60
12601,60
12745,60
12746,60
12747,60
12841,60
12845,60
12847,60
12848,60
12850,60
12851,60
12998,60
12999,60
13000,60
13100,60
13247,60
13248,60
13249,60
13250,60
13342,60
13343,60
13344,60
13345,60
13346,60
13496,60
13497,60
13498,60
13499,60
13500,60
13501,60
13507,60
13592,60
13593,60
13744,60
13745,60
13747,60
13842,60
13843,60
13844,60
13997,60
13998,60
14020,60
14098,60
14099,60
14100,60
14257,60
14358,60
14359,60
14522,60
14621,60
14622,60
14623,60
14625,60
14892,60
14895,60
15064,60
15171,60
15172,60
15173,60
15175,60
15176,60
15179,60
15344,60
15345,60
15450,60
15452,60
15453,60
15454,60
15627,60
15634,60
15635,60
15736,60
15738,60
15740,60
15741,60
15742,60
15750,60
15751,60
15752,60
15931,60
16034,60
16035,60
16036,60
16039,60
16042,60
16043,60
16044,60
16225,60
16334,60
16335,60
16336,60
16338,60
16339,60
16340,60
16341,60
16344,60
16345,60
16346,60
16348,60
16349,60
16350,60
16351,60
16369,60
16532,60
16634,60
16635,60
16637,60
16638,60
16639,60
16640,60
16641,60
16643,60
16644,60
16645,60
16646,60
16650,60
16651,60
16656,60
16657,60
16659,60
16660,60
16681,60
16844,60
16946,60
16947,60
16948,60
16949,60
16958,60
16959,60
16960,60
16961,60
16962,60
16968,60
16969,60
16970,60
16971,60
16996,60
17166,60
17167,60
17269,60
17270,60
17271,60
17280,60
17281,60
17283,60
17284,60
17285,60
17288,60
17293,60
17294,60
17295,60
17296,60
17497,60
17498,60
17499,60
17601,60
17602,60
17603,60
17604,60
17613,60
17618,60
17619,60
17626,60
17628,60
17828,60
17829,60
17830,60
17831,60
17934,60
17935,60
17937,60
17938,60
17947,60
17949,60
17955,60
17967,60
18160,60
18161,60
18162,60
18164,60
18165,60
18270,60
18271,60
18272,60
18283,60
18284,60
18285,60
18286,60
18292,60
18293,60
18295,60
18296,60
18300,60
18301,60
18306,60
18500,60
18610,60
18624,60
18626,60
18633,60
18634,60
18637,60
18643,60
18644,60
18647,60
18837,60
18949,60
18954,60
18955,60
18964,60
18977,60
18978,60
18980,60
18981,60
18982,60
18983,60
19179,60
19289,60
19291,60
19295,60
19296,60
19297,60
19298,60
19299,60
19321,60
19322,60
19324,60
19332,60
19528,60
19529,60
19535,60
19537,60
19645,60
19647,60
19648,60
19649,60
19650,60
19651,60
19660,60
19661,60
19662,60
19674,60
19682,60
19683,60
19687,60
19688,60
19697,60
19888,60
19889,60
19891,60
19972,60
19973,60
19974,60
19975,60
19976,60
20006,60
20008,60
20009,60
20010,60
20011,60
20031,60
20034,60
20036,60
20044,60
20046,60
20047,60
20048,60
20052,60
20253,60
20255,60
20259,60
20337,60
20339,60
20372,60
20373,60
20374,60
20375,60
20397,60
20398,60
20399,60
20401,60
20402,60
20411,60
20413,60
20414,60
20415,60
20416,60
20417,60
20421,60
20422,60
20437,60
20623,60
20624,60
20708,60
20710,60
20714,60
20744,60
20766,60
20767,60
20770,60
20779,60
20781,60
20782,60
20783,60
20784,60
20788,60
20803,60
20804,60
20990,60
21081,60
21110,60
21111,60
21112,60
21131,60
21137,60
21138,60
21150,60
21151,60
21152,60
21154,60
21156,60
21174,60
21360,60
21362,60
21450,60
21451,60
21479,60
21480,60
21481,60
21484,60
21486,60
21493,60
21510,60
21511,60
21513,60
21525,60
21528,60
21529,60
21530,60
21531,60
21532,60
21534,60
21548,60
21734,60
21736,60
21739,60
21857,60
21858,60
21859,60
21860,60
21861,60
21863,60
21899,60
21900,60
21901,60
21905,60
21906,60
21907,60
21908,60
21910,60
21926,60
22111,60
22113,60
22114,60
22235,60
22236,60
22237,60
22254,60
22255,60
22269,60
22270,60
22278,60
22279,60
22281,60
22282,60
22494,60
22495,60
22626,60
22629,60
22633,60
22649,60
22650,60
22651,60
22652,60
22655,60
22668,60
22697,60
22873,60
22876,60
22877,60
23030,60
23031,60
23032,60
23033,60
23044,60
23045,60
23046,60
23047,60
23048,60
23075,60
23076,60
23255,60
23256,60
23257,60
23406,60
23407,60
23420,60
23421,60
23422,60
23423,60
23443,60
23444,60
23456,60
23457,60
23458,60
23637,60
23638,60
23639,60
23640,60
23641,60
23642,60
23812,60
24023,60
24024,60
24025,60
24026,60
24027,60
24029,60
24031,60
24032,60
24033,60
24034,60
24160,60
24204,60
24420,60
24421,60
24422,60
24424,60
24425,60
24427,60
24608,60
24609,60
24616,60
24623,60
24813,60
24815,60
24819,60
24821,60
24822,60
24930,60
24987,60
24998,60
25021,60
25207,60
25209,60
25210,60
25323,60
25375,60
25392,60
25395,60
25597,60
25626,60
25758,60
26141,60
26518,60
27124,60
27125,60
27126,60
27127,60
27129,60
27497,60
27502,60
27503,60
27504,60
27505,60
27510,60
27874,60
27875,60
27876,60
27878,60
28030,60
28031,60
28258,60
28266,60
28267,60
28293,60
28416,60
28417,60
28424,60
28425,60
28691,60
28807,60
28815,60
28823,60
28825,60
29063,60
29071,60
29072,60
29092,60
29093,60
29094,60
29210,60
29212,60
29213,60
29214,60
29215,60
29217,60
29218,60
29225,60
29226,60
29227,60
29249,60
29468,60
29477,60
29478,60
29496,60
29497,60
29498,60
29499,60
29615,60
29616,60
29617,60
29618,60
29619,60
29620,60
29622,60
29627,60
29628,60
29882,60
29901,60
29902,60
29903,60
30019,60
30028,60
30029,60
30030,60
30035,60
30082,60
30311,60
30312,60
30313,60
30314,60
30315,60
30438,60
30439,60
30440,60
30445,60
30472,60
30498,60
30729,60
30731,60
30733,60
30734,60
30735,60
30736,60
30856,60
30858,60
30864,60
30868,60
30873,60
30890,60
30891,60
31115,60
31116,60
31121,60
31149,60
31150,60
31151,60
31154,60
31156,60
31276,60
31277,60
31278,60
31282,60
31283,60
31286,60
31293,60
31294,60
31311,60
31312,60
31537,60
31538,60
31553,60
31554,60
31571,60
31572,60
31573,60
31574,60
31575,60
31577,60
31697,60
31698,60
31699,60
31706,60
31713,60
31714,60
31715,60
31998,60
31999,60
32000,60
32003,60
32004,60
32123,60
32125,60
32129,60
32130,60
32132,60
32137,60
32138,60
32139,60
32140,60
32162,60
32438,60
32439,60
32440,60
32441,60
32443,60
32445,60
32446,60
32447,60
32448,60
32449,60
32565,60
32566,60
32567,60
32572,60
32578,60
32579,60
32598,60
32604,60
32605,60
32844,60
32845,60
32846,60
32881,60
32882,60
32883,60
32884,60
32889,60
32891,60
32892,60
33009,60
33010,60
33014,60
33019,60
33020,60
33023,60
33051,60
33052,60
33053,60
33288,60
33324,60
33327,60
33330,60
33336,60
33337,60
33340,60
33341,60
33453,60
33457,60
33458,60
33463,60
33465,60
33494,60
33733,60
33781,60
33782,60
33895,60
33896,60
33897,60
33903,60
33904,60
33930,60
34177,60
34183,60
34213,60
34215,60
34216,60
34227,60
34228,60
34341,60
34342,60
34348,60
34374,60
34620,60
34654,60
34655,60
34661,60
34662,60
34782,60
34783,60
34784,60
34789,60
34826,60
34829,60
34976,60
35095,60
35111,60
35112,60
35113,60
35114,60
35261,60
35262,60
35273,60
35425,60
35426,60
35554,60
35555,60
35557,60
35561,60
35562,60
35563,60
35575,60
35577,60
35686,60
35720,60
35721,60
35733,60
35734,60
35735,60
35888,60
35889,60
36009,60
36014,60
36017,60
36020,60
36023,60
36027,60
36034,60
36035,60
36036,60
36037,60
36038,60
36147,60
36361,60
36362,60
36363,60
36461,60
36462,60
36476,60
36477,60
36479,60
36496,60
36497,60
36506,60
36614,60
36835,60
36836,60
36837,60
36934,60
36942,60
36944,60
36950,60
36951,60
36966,60
37085,60
37318,60
37319,60
37416,60
37430,60
37431,60
37801,60
37802,60
37803,60
37913,60
37926,60
37927,60
37934,60
37936,60
37944,60
37945,60
38051,60
38052,60
38292,60
38293,60
38294,60
38379,60
38392,60
38403,60
38415,60
38416,60
38417,60
38418,60
38434,60
38538,60
38540,60
38779,60
38780,60
38864,60
38867,60
38879,60
38881,60
38882,60
38893,60
38905,60
38921,60
38922,60
38923,60
38924,60
39027,60
39028,60
39029,60
39356,60
39359,60
39383,60
39384,60
39402,60
39403,60
39411,60
39412,60
39413,60
39415,60
39417,60
39419,60
39422,60
39519,60
39520,60
39872,60
39874,60
39875,60
39892,60
39893,60
39894,60
39895,60
39902,60
39903,60
39909,60
39910,60
39911,60
39912,60
39913,60
39914,60
39915,60
39916,60
39917,60
39918,60
39920,60
39921,60
40013,60
40014,60
40082,60
40370,60
40371,60
40372,60
40410,60
40412,60
40413,60
40414,60
40416,60
40417,60
40418,60
40420,60
40872,60
40874,60
40875,60
40919,60
40922,60
40923,60
41024,60
41380,60
41381,60
41382,60
41383,60
41431,60
41433,60
41455,60
41504,60
41505,60
41532,60
41533,60
41593,60
41892,60
41895,60
41896,60
41899,60
41900,60
42018,60
42019,60
42022,60
42023,60
42046,60
42137,60
42417,60
42419,60
42420,60
42421,60
42422,60
42468,60
42469,60
42470,60
42544,60
42545,60
42618,60
42942,60
42944,60
42952,60
42955,60
42973,60
42984,60
43004,60
43080,60
43179,60
43532,60
43672,60
43779,60
44061,60
44261,60
44310,60
44594,60
44595,60
44680,60
44794,60
44796,60
45130,60
45299,60
45331,60
45379,60
45670,60
45875,60
45876,60
45923,60
46178,60
46206,60
46211,60
46217,60
46218,60
46221,60
46341,60
46395,60
46429,60
46430,60
46435,60
46476,60
46477,60
46777,60
46925,60
46963,60
46987,60
46989,60
46992,60
46993,60
47292,60
47315,60
47317,60
47332,60
47346,60
47381,60
47422,60
47510,60
47523,60
47524,60
47525,60
47526,60
47527,60
47548,60
47549,60
47552,60
47555,60
47556,60
47853,60
47880,60
47881,60
47884,60
47885,60
47894,60
47987,60
48038,60
48051,60
48052,60
48076,60
48086,60
48090,60
48091,60
48093,60
48114,60
48115,60
48118,60
48454,60
48469,60
48515,60
48556,60
48557,60
48621,60
48647,60
48665,60
48688,60
48691,60
48696,60
48778,60
49013,60
49014,60
49037,60
49227,60
49257,60
49265,60
49562,60
49585,60
49741,60
49787,60
49788,60
49795,60
49819,60
49822,60
49823,60
49829,60
50126,60
50141,60
50142,60
50146,60
50147,60
50148,60
50152,60
50153,60
50297,60
50345,60
50352,60
50353,60
50381,60
50390,60
50391,60
50707,60
50713,60
50856,60
50900,60
50903,60
50904,60
50910,60
50912,60
50939,60
50940,60
50946,60
50948,60
50949,60
50950,60
50951,60
50952,60
51250,60
51257,60
51264,60
51265,60
51455,60
51457,60
51458,60
51459,60
51495,60
51496,60
51502,60
51504,60
51505,60
51506,60
51507,60
51510,60
51534,60
51807,60
51808,60
51813,60
51820,60
52008,60
52010,60
52011,60
52012,60
52060,60
52061,60
52063,60
52064,60
52090,60
52364,60
52365,60
52370,60
52526,60
52531,60
52563,60
52564,60
52565,60
52580,60
52606,60
52612,60
52615,60
52616,60
52700,60
52921,60
52925,60
53080,60
53081,60
53114,60
53115,60
53131,60
53665,60
53666,60
53667,60
53732,60
54017,60
54018,60
54210,60
54211,60
54212,60
54277,60
54311,60
54723,60
54725,60
54726,60
54759,60
54760,60
54761,60
54795,60
54811,60
54827,60
54828,60
54862,60
55265,60
55277,60
55278,60
55279,60
55312,60
55313,60
55314,60
55319,60
55323,60
55349,60
55365,60
55382,60
55430,60
55828,60
55829,60
55879,60
55880,60
55881,60
55911,60
55913,60
56165,60
56393,60
56394,60
56407,60
56408,60
56410,60
56438,60
56446,60
56447,60
56449,60
56450,60
56463,60
56476,60
56492,60
56509,60
56787,60
56958,60
56959,60
57015,60
57044,60
57055,60
57463,60
57530,60
57531,60
57532,60
57585,60
57586,60
57609,60
58021,60
58103,60
58104,60
58157,60
58182,60
58183,60
58598,60
58617,60
58650,60
58684,60
58685,60
58686,60
58758,60
58760,60
58761,60
59080,60
59262,60
59263,60
59264,60
59316,60
59327,60
59329,60
59342,60
59845,60
59846,60
59847,60
60250,60
60422,60
60426,60
60427,60
60428,60
60429,60
60483,60
60831,60
61009,60
61010,60
61011,60
61063,60
61064,60
61070,60
61531,60
61587,60
61640,60
61643,60
61644,60
61650,60
61658,60
61659,60
61660,60
61670,60
61679,60
62164,60
62165,60
62233,60
62238,60
62250,60
62251,60
62257,60
62536,60
62742,60
62793,60
62801,60
62802,60
62825,60
62826,60
62832,60
63111,60
63239,60
63240,60
63372,60
63373,60
63374,60
63375,60
63384,60
63402,60
63888,60
63889,60
63945,60
63946,60
63954,60
63963,60
63970,60
63971,60
63973,60
64376,60
64387,60
64389,60
64391,60
64395,60
64458,60
64459,60
64536,60
64546,60
64550,60
64826,60
64827,60
64828,60
64952,60
64953,60
64957,60
64958,60
64961,60
64965,60
65107,60
65124,60
65400,60
65401,60
65402,60
65403,60
65575,60
65604,60
65605,60
65675,60
65676,60
65679,60
65680,60
65690,60
65696,60
65697,60
65698,60
65973,60
65974,60
65975,60
65976,60
66172,60
66245,60
66246,60
66266,60
66267,60
66268,60
66271,60
66541,60
66828,60
66830,60
66836,60
66837,60
67121,60
67365,60
67393,60
67398,60
67687,60
67957,60
67958,60
67965,60
68489,60
68492,60
68531,60
68533,60
68557,60
68820,60
69052,60
69062,60
69068,60
69115,60
69372,60
69476,60
69605,60
69607,60
69621,60
69924,60
69936,60
69937,60
70024,60
70088,60
70189,60
70190,60
70191,60
70473,60
70574,60
70606,60
70750,60
70756,60
70772,60
70773,60
71127,60
71128,60
71159,60
71160,60
71302,60
71683,60
71684,60
71715,60
71839,60
72140,60
72265,60
72368,60
72394,60
72399,60
72400,60
72401,60
72402,60
72439,60
72440,60
72698,60
72795,60
72823,60
72928,60
72929,60
72937,60
72957,60
72962,60
72963,60
72964,60
72977,60
73350,60
73351,60
73484,60
73485,60
73486,60
73513,60
73520,60
73532,60
73910,60
74012,60
74042,60
74080,60
74086,60
74370,60
74597,60
74604,60
74640,60
74926,60
75187,60
75189,60
75190,60
75478,60
75519,60
75717,60
75718,60
75737,60
75741,60
75742,60
76039,60
76041,60
76137,60
76159,60
76283,60
76284,60
76285,60
76286,60
76288,60
76289,60
76290,60
76292,60
76293,60
76294,60
76300,60
76301,60
76303,60
76304,60
76305,60
76306,60
76610,60
76857,60
76858,60
76859,60
76860,60
76865,60
76866,60
76867,60
76870,60
76871,60
76873,60
76875,60
76877,60
76878,60
76936,60
77430,60
77431,60
77432,60
77438,60
77508,60
77509,60
77511,60
77755,60
78064,60
78086,60
78330,60
78331,60
78642,60
78906,60
79171,60
79715,60
80168,60
80752,60
81342,60
81488,60
81924,60
81928,60
81929,60
81935,60
82029,60
82395,60
82505,60
82507,60
82514,60
82968,60
83071,60
83080,60
83081,60
83087,60
83348,60
83539,60
83656,60
83657,60
83757,60
83916,60
83917,60
84221,60
84222,60
84398,60
84399,60
85095,60
85335,60
85518,60
85647,60
85648,60
85649,60
86073,60
86623,60
86624,60
86666,60
86757,60
87169,60
87290,60
87291,60
87303,60
87445,60
87712,60
87713,60
87716,60
87720,60
87780,60
87781,60
87835,60
87836,60
87837,60
87847,60
88254,60
88255,60
88258,60
88316,60
88319,60
88320,60
88380,60
88646,60
88795,60
88855,60
88856,60
88857,60
88858,60
88859,60
88861,60
88920,60
88921,60
89076,60
89337,60
89376,60
89377,60
89394,60
89396,60
89459,60
89614,60
89914,60
89915,60
89932,60
89934,60
89935,60
90150,60
90412,60
90413,60
90415,60
90473,60
90474,60
90475,60
90489,60
90951,60
90952,60
90953,60
91012,60
91013,60
91491,60
91492,60
91493,60
91553,60
91566,60
91567,60
91920,60
92036,60
92037,60
92450,60
92451,60
92573,60
92574,60
92575,60
92988,60
92989,60
93102,60
93107,60
93138,60
93141,60
93379,60
93484,60
93515,60
93646,60
93666,60
93667,60
93669,60
93670,60
93705,60
93735,60
94044,60
94537,60
94679,60
94680,60
94685,60
94691,60
95203,60
95204,60
95237,60
95598,60
95735,60
95757,60
95758,60
95759,60
95760,60
95993,60
95995,60
95997,60
95998,60
96121,60
96249,60
96512,60
96513,60
96514,60
96627,60
96642,60
96769,60
96771,60
96772,60
97034,60
97035,60
97036,60
97037,60
97152,60
97167,60
97295,60
97557,60
97558,60
97559,60
97674,60
97675,60
97817,60
97819,60
98079,60
98197,60
98341,60
98723,60
98870,60
99129,60
99402,60
99403,60
99660,60
99780,60
99934,60
100841,60
100879,60
100993,60
101174,60
101247,60
101367,60
101368,60
101520,60
101521,60
101774,60
101894,60
102047,60
102420,60
102572,60
103096,60
103622,60
103623,60
103871,60
103872,60
104524,60
104525,60
104928,60
105055,60
105209,60
105210,60
105211,60
105541,60
105585,60
106115,60
106270,60
106646,60
106799,60
106815,60
107050,60
107180,60
107335,60
107336,60
107358,60
107591,60
107877,60
107878,60
107894,60
108138,60
108446,60
108447,60
108448,60
108690,60
108691,60
108979,60
109000,60
109001,60
109002,60
109246,60
109315,60
109535,60
109536,60
109560,60
109561,60
109934,60
109935,60
109936,60
109938,60
109939,60
110131,60
110132,60
110133,60
110376,60
110377,60
110507,60
110508,60
110709,60
110711,60
110713,60
111095,60
111267,60
111303,60
111304,60
111345,60
111889,60
111892,60
111893,60
111894,60
111895,60
111935,60
111936,60
112477,60
112478,60
112479,60
112480,60
112481,60
112482,60
112523,60
112524,60
112525,60
113069,60
113104,60
113112,60
113113,60
113308,60
113655,60
113698,60
113699,60
113700,60
113701,60
114239,60
114240,60
114283,60
114285,60
114866,60
114868,60
115400,60
115401,60
115402,60
115403,60
115644,60
115987,60
115988,60
115991,60
115992,60
117769,60
119187,60
119541,60
119588,60
119589,60
119778,60
120175,60
120176,60
120360,60
120716,60
120947,60
121526,60
121527,60
121875,60
121876,60
121877,60
122455,60
123828,60
124207,60
127022,60
142459,60
144196,60
144615,60
145829,60
